name,solution
C0001999,0
C0002000,0
C0002001,0
C0002002,0
C0002003,0
C0002004,0
C0002005,0
C0002006,0
C0002007,0
C0002008,0
C0002009,0
C0002010,0
C0002011,0
C0002012,0
C0002013,0
C0002014,0
C0002015,0
C0002016,0
C0002017,0
C0002018,0
C0002019,0
C0002020,0
C0002021,0
C0002022,0
C0002023,0
C0002024,0
C0002025,0
C0002026,0
C0002027,0
C0002028,0
C0002029,0
C0002030,0
C0002031,0
C0002032,0
C0002033,0
C0002034,0
C0002035,0
C0002036,0
C0002037,0
C0002038,0
C0002039,0
C0002040,0
C0002041,0
C0002042,0
C0002043,0
C0002044,0
C0002045,0
C0002046,0
C0002047,0
C0002048,0
C0002049,0
C0002050,0
C0002051,0
C0002052,0
C0002053,0
C0002054,0
C0002055,0
C0002056,0
C0002057,0
C0002058,0
C0002059,0
C0002060,0
C0002061,0
C0002062,0
C0002063,0
C0002064,0
C0002065,0
C0002066,0
C0002067,0
C0002068,0
C0002069,0
C0002070,0
C0002071,0
C0002072,0
C0002073,0
C0002074,0
C0002075,0
C0002076,0
C0002077,0
C0002078,0
C0002079,0
C0002080,0
C0002081,0
C0002082,0
C0002083,0
C0002084,0
C0002085,0
C0002086,0
C0002087,0
C0002088,0
C0002089,0
C0002090,0
C0002091,0
C0002092,0
C0002093,0
C0002094,0
C0002095,0
C0002096,0
C0002097,0
C0002098,0
C0002099,0
C0002100,0
C0002101,0
C0002102,0
C0002103,0
C0002104,0
C0002105,0
C0002106,0
C0002107,0
C0002108,0
C0002109,0
C0002110,0
C0002111,0
C0002112,0
C0002113,0
C0002114,0
C0002115,0
C0002116,0
C0002117,0
C0002118,0
C0002119,0
C0002120,0
C0002121,0
C0002122,0
C0002123,0
C0002124,0
C0002125,0
C0002126,0
C0002127,0
C0002128,0
C0002129,0
C0002130,0
C0002131,0
C0002132,0
C0002133,0
C0002134,0
C0002135,0
C0002136,0
C0002137,0
C0002138,0
C0002139,0
C0002140,0
C0002141,0
C0002142,0
C0002143,0
C0002144,0
C0002145,0
C0002146,0
C0002147,0
C0002148,0
C0002149,0
C0002150,0
C0002151,0
C0002152,0
C0002153,0
C0002154,0
C0002155,0
C0002156,0
C0002157,0
C0002158,0
C0002159,0
C0002160,0
C0002161,0
C0002162,0
C0002163,0
C0002164,0
C0002165,0
C0002166,0
C0002167,0
C0002168,0
C0002169,0
C0002170,0
C0002171,0
C0002172,0
C0002173,0
C0002174,0
C0002175,0
C0002176,0
C0002177,0
C0002178,0
C0002179,0
C0002180,0
C0002181,0
C0002182,0
C0002183,0
C0002184,0
C0002185,0
C0002186,0
C0002187,0
C0002188,0
C0002189,0
C0002190,0
C0002191,0
C0002192,0
C0002193,0
C0002194,0
C0002195,0
C0002196,0
C0002197,0
C0002198,0
C0002199,0
C0002200,0
C0002201,0
C0002202,0
C0002203,0
C0002204,0
C0002205,0
C0002206,0
C0002207,0
C0002208,0
C0002209,0
C0002210,0
C0002211,0
C0002212,0
C0002213,0
C0002214,0
C0002215,0
C0002216,0
C0002217,0
C0002218,0
C0002219,0
C0002220,0
C0002221,0
C0002222,0
C0002223,0
C0002224,0
C0002225,0
C0002226,0
C0002227,0
C0002228,0
C0002229,0
C0002230,0
C0002231,0
C0002232,0
C0002233,0
C0002234,0
C0002235,0
C0002236,0
C0002237,0
C0002238,0
C0002239,0
C0002240,0
C0002241,0
C0002242,0
C0002243,0
C0002244,0
C0002245,0
C0002246,0
C0002247,0
C0002248,0
C0002249,0
C0002250,0
C0002251,0
C0002252,0
C0002253,0
C0002254,0
C0002255,0
C0002256,0
C0002257,0
C0002258,0
C0002259,0
C0002260,0
C0002261,0
C0002262,0
C0002263,0
C0002264,0
C0002265,0
C0002266,0
C0002267,0
C0002268,0
C0002269,0
C0002270,0
C0002271,0
C0002272,0
C0002273,0
C0002274,0
C0002275,0
C0002276,0
C0002277,0
C0002278,0
C0002279,0
C0002280,0
C0002281,0
C0002282,0
C0002283,0
C0002284,0
C0002285,0
C0002286,0
C0002287,0
C0002288,0
C0002289,0
C0002290,0
C0002291,0
C0002292,0
C0002293,0
C0002294,0
C0002295,0
C0002296,0
C0002297,0
C0002298,0
C0002299,0
C0002300,0
C0002301,0
C0002302,0
C0002303,0
C0002304,0
C0002305,0
C0002306,0
C0002307,0
C0002308,0
C0002309,0
C0002310,0
C0002311,0
C0002312,0
C0002313,0
C0002314,0
C0002315,0
C0002316,0
C0002317,0
C0002318,0
C0002319,0
C0002320,0
C0002321,0
C0002322,0
C0002323,0
C0002324,0
C0002325,0
C0002326,0
C0002327,0
C0002328,0
C0002329,0
C0002330,0
C0002331,0
C0002332,0
C0002333,0
C0002334,0
C0002335,0
C0002336,0
C0002337,0
C0002338,0
C0002339,0
C0002340,0
C0002341,0
C0002342,0
C0002343,0
C0002344,0
C0002345,0
C0002346,0
C0002347,0
C0002348,0
C0002349,0
C0002350,0
C0002351,0
C0002352,0
C0002353,0
C0002354,0
C0002355,0
C0002356,0
C0002357,0
C0002358,0
C0002359,0
C0002360,0
C0002361,0
C0002362,0
C0002363,0
C0002364,0
C0002365,0
C0002366,0
C0002367,0
C0002368,0
C0002369,0
C0002370,0
C0002371,0
C0002372,0
C0002373,0
C0002374,0
C0002375,0
C0002376,0
C0002377,0
C0002378,0
C0002379,0
C0002380,0
C0002381,0
C0002382,0
C0002383,0
C0002384,0
C0002385,0
C0002386,0
C0002387,0
C0002388,0
C0002389,0
C0002390,0
C0002391,0
C0002392,0
C0002393,0
C0002394,0
C0002395,0
C0002396,0
C0002397,0
C0002398,0
C0002399,0
C0002400,0
C0002401,0
C0002402,0
C0002403,0
C0002404,0
C0002405,0
C0002406,0
C0002407,0
C0002408,0
C0002409,0
C0002410,0
C0002411,0
C0002412,0
C0002413,0
C0002414,0
C0002415,0
C0002416,0
C0002417,0
C0002418,0
C0002419,0
C0002420,0
C0002421,0
C0002422,0
C0002423,0
C0002424,0
C0002425,0
C0002426,0
C0002427,0
C0002428,0
C0002429,0
C0002430,0
C0002431,0
C0002432,0
C0002433,0
C0002434,0
C0002435,0
C0002436,0
C0002437,0
C0002438,0
C0002439,0
C0002440,0
C0002441,0
C0002442,0
C0002443,0
C0002444,0
C0002445,0
C0002446,0
C0002447,0
C0002448,0
C0002449,0
C0002450,0
C0002451,0
C0002452,0
C0002453,0
C0002454,0
C0002455,0
C0002456,0
C0002457,0
C0002458,0
C0002459,0
C0002460,0
C0002461,0
C0002462,0
C0002463,0
C0002464,0
C0002465,0
C0002466,0
C0002467,0
C0002468,0
C0002469,0
C0002470,0
C0002471,0
C0002472,0
C0002473,0
C0002474,0
C0002475,0
C0002476,0
C0002477,0
C0002478,0
C0002479,0
C0002480,0
C0002481,0
C0002482,0
C0002483,0
C0002484,0
C0002485,0
C0002486,0
C0002487,0
C0002488,0
C0002489,0
C0002490,0
C0002491,0
C0002492,0
C0002493,0
C0002494,0
C0002495,0
C0002496,0
C0002497,0
C0002498,0
C0002499,0
C0002500,0
C0002501,0
C0002502,0
C0002503,0
C0002504,0
C0002505,0
C0002506,0
C0002507,0
C0002508,0
C0002509,0
C0002510,0
C0002511,0
C0002512,0
C0002513,0
C0002514,0
C0002515,0
C0002516,0
C0002517,0
C0002518,0
C0002519,0
C0002520,0
C0002521,0
C0002522,0
C0002523,0
C0002524,0
C0002525,0
C0002526,0
C0002527,0
C0002528,0
C0002529,0
C0002530,0
C0002531,0
C0002532,0
C0002533,0
C0002534,0
C0002535,0
C0002536,0
C0002537,0
C0002538,0
C0002539,0
C0002540,0
C0002541,0
C0002542,0
C0002543,0
C0002544,0
C0002545,0
C0002546,0
C0002547,0
C0002548,0
C0002549,0
C0002550,0
C0002551,0
C0002552,0
C0002553,0
C0002554,0
C0002555,0
C0002556,0
C0002557,0
C0002558,0
C0002559,0
C0002560,0
C0002561,0
C0002562,0
C0002563,0
C0002564,0
C0002565,0
C0002566,0
C0002567,0
C0002568,0
C0002569,0
C0002570,0
C0002571,0
C0002572,0
C0002573,0
C0002574,0
C0002575,0
C0002576,0
C0002577,0
C0002578,0
C0002579,0
C0002580,0
C0002581,0
C0002582,0
C0002583,0
C0002584,0
C0002585,0
C0002586,0
C0002587,0
C0002588,0
C0002589,0
C0002590,0
C0002591,0
C0002592,0
C0002593,0
C0002594,0
C0002595,0
C0002596,0
C0002597,0
C0002598,0
C0002599,0
C0002600,0
C0002601,0
C0002602,0
C0002603,0
C0002604,0
C0002605,0
C0002606,0
C0002607,0
C0002608,0
C0002609,0
C0002610,0
C0002611,0
C0002612,0
C0002613,0
C0002614,0
C0002615,0
C0002616,0
C0002617,0
C0002618,0
C0002619,0
C0002620,0
C0002621,0
C0002622,0
C0002623,0
C0002624,0
C0002625,0
C0002626,0
C0002627,0
C0002628,0
C0002629,0
C0002630,0
C0002631,0
C0002632,0
C0002633,0
C0002634,0
C0002635,0
C0002636,0
C0002637,0
C0002638,0
C0002639,0
C0002640,0
C0002641,0
C0002642,0
C0002643,0
C0002644,0
C0002645,0
C0002646,0
C0002647,0
C0002648,0
C0002649,0
C0002650,0
C0002651,0
C0002652,0
C0002653,0
C0002654,0
C0002655,0
C0002656,0
C0002657,0
C0002658,0
C0002659,0
C0002660,0
C0002661,0
C0002662,0
C0002663,0
C0002664,0
C0002665,0
C0002666,0
C0002667,0
C0002668,0
C0002669,0
C0002670,0
C0002671,0
C0002672,0
C0002673,0
C0002674,0
C0002675,0
C0002676,0
C0002677,0
C0002678,0
C0002679,0
C0002680,0
C0002681,0
C0002682,0
C0002683,0
C0002684,0
C0002685,0
C0002686,0
C0002687,0
C0002688,0
C0002689,0
C0002690,0
C0002691,0
C0002692,0
C0002693,0
C0002694,0
C0002695,0
C0002696,0
C0002697,0
C0002698,0
C0002699,0
C0002700,0
C0002701,0
C0002702,0
C0002703,0
C0002704,0
C0002705,0
C0002706,0
C0002707,0
C0002708,0
C0002709,0
C0002710,0
C0002711,0
C0002712,0
C0002713,0
C0002714,0
C0002715,0
C0002716,0
C0002717,0
C0002718,0
C0002719,0
C0002720,0
C0002721,0
C0002722,0
C0002723,0
C0002724,0
C0002725,0
C0002726,0
C0002727,0
C0002728,0
C0002729,0
C0002730,0
C0002731,0
C0002732,0
C0002733,0
C0002734,0
C0002735,0
C0002736,0
C0002737,0
C0002738,0
C0002739,0
C0002740,0
C0002741,0
C0002742,0
C0002743,0
C0002744,0
C0002745,0
C0002746,0
C0002747,0
C0002748,0
C0002749,0
C0002750,0
C0002751,0
C0002752,0
C0002753,0
C0002754,0
C0002755,0
C0002756,0
C0002757,0
C0002758,0
C0002759,0
C0002760,0
C0002761,0
C0002762,0
C0002763,0
C0002764,0
C0002765,0
C0002766,0
C0002767,0
C0002768,0
C0002769,0
C0002770,0
C0002771,0
C0002772,0
C0002773,0
C0002774,0
C0002775,0
C0002776,0
C0002777,0
C0002778,0
C0002779,0
C0002780,0
C0002781,0
C0002782,0
C0002783,0
C0002784,0
C0002785,0
C0002786,0
C0002787,0
C0002788,0
C0002789,0
C0002790,0
C0002791,0
C0002792,0
C0002793,0
C0002794,0
C0002795,0
C0002796,0
C0002797,0
C0002798,0
C0002799,0
C0002800,0
C0002801,0
C0002802,0
C0002803,0
C0002804,0
C0002805,0
C0002806,0
C0002807,0
C0002808,0
C0002809,0
C0002810,0
C0002811,0
C0002812,0
C0002813,0
C0002814,0
C0002815,0
C0002816,0
C0002817,0
C0002818,0
C0002819,0
C0002820,0
C0002821,0
C0002822,0
C0002823,0
C0002824,0
C0002825,0
C0002826,0
C0002827,0
C0002828,0
C0002829,0
C0002830,0
C0002831,0
C0002832,0
C0002833,0
C0002834,0
C0002835,0
C0002836,0
C0002837,0
C0002838,0
C0002839,0
C0002840,0
C0002841,0
C0002842,0
C0002843,0
C0002844,0
C0002845,0
C0002846,0
C0002847,0
C0002848,0
C0002849,0
C0002850,0
C0002851,0
C0002852,0
C0002853,0
C0002854,0
C0002855,0
C0002856,0
C0002857,0
C0002858,0
C0002859,0
C0002860,0
C0002861,0
C0002862,0
C0002863,0
C0002864,0
C0002865,0
C0002866,0
C0002867,0
C0002868,0
C0002869,0
C0002870,0
C0002871,0
C0002872,0
C0002873,0
C0002874,0
C0002875,0
C0002876,0
C0002877,0
C0002878,0
C0002879,0
C0002880,0
C0002881,0
C0002882,0
C0002883,0
C0002884,0
C0002885,0
C0002886,0
C0002887,0
C0002888,0
C0002889,0
C0002890,0
C0002891,0
C0002892,0
C0002893,0
C0002894,0
C0002895,0
C0002896,0
C0002897,0
C0002898,0
C0002899,0
C0002900,0
C0002901,0
C0002902,0
C0002903,0
C0002904,0
C0002905,0
C0002906,0
C0002907,0
C0002908,0
C0002909,0
C0002910,0
C0002911,0
C0002912,0
C0002913,0
C0002914,0
C0002915,0
C0002916,0
C0002917,0
C0002918,0
C0002919,0
C0002920,0
C0002921,0
C0002922,0
C0002923,0
C0002924,0
C0002925,0
C0002926,0
C0002927,0
C0002928,0
C0002929,0
C0002930,0
C0002931,0
C0002932,0
C0002933,0
C0002934,0
C0002935,0
C0002936,0
C0002937,0
C0002938,0
C0002939,0
C0002940,0
C0002941,0
C0002942,0
C0002943,0
C0002944,0
C0002945,0
C0002946,0
C0002947,0
C0002948,0
C0002949,0
C0002950,0
C0002951,0
C0002952,0
C0002953,0
C0002954,0
C0002955,0
C0002956,0
C0002957,0
C0002958,0
C0002959,0
C0002960,0
C0002961,0
C0002962,0
C0002963,0
C0002964,0
C0002965,0
C0002966,0
C0002967,0
C0002968,0
C0002969,0
C0002970,0
C0002971,0
C0002972,0
C0002973,0
C0002974,0
C0002975,0
C0002976,0
C0002977,0
C0002978,0
C0002979,0
C0002980,0
C0002981,0
C0002982,0
C0002983,0
C0002984,0
C0002985,0
C0002986,0
C0002987,0
C0002988,0
C0002989,0
C0002990,0
C0002991,0
C0002992,0
C0002993,0
C0002994,0
C0002995,0
C0002996,0
C0002997,0
C0002998,0
C0002999,0
C0003000,0
C0003001,0
C0003002,0
C0003003,0
C0003004,0
C0003005,0
C0003006,0
C0003007,0
C0003008,0
C0003009,0
C0003010,0
C0003011,0
C0003012,0
C0003013,0
C0003014,0
C0003015,0
C0003016,0
C0003017,0
C0003018,0
C0003019,0
C0003020,0
C0003021,0
C0003022,0
C0003023,0
C0003024,0
C0003025,0
C0003026,0
C0003027,0
C0003028,0
C0003029,0
C0003030,0
C0003031,0
C0003032,0
C0003033,0
C0003034,0
C0003035,0
C0003036,0
C0003037,0
C0003038,0
C0003039,0
C0003040,0
C0003041,0
C0003042,0
C0003043,0
C0003044,0
C0003045,0
C0003046,0
C0003047,0
C0003048,0
C0003049,0
C0003050,0
C0003051,0
C0003052,0
C0003053,0
C0003054,0
C0003055,0
C0003056,0
C0003057,0
C0003058,0
C0003059,0
C0003060,0
C0003061,0
C0003062,0
C0003063,0
C0003064,0
C0003065,0
C0003066,0
C0003067,0
C0003068,0
C0003069,0
C0003070,0
C0003071,0
C0003072,0
C0003073,0
C0003074,0
C0003075,0
C0003076,0
C0003077,0
C0003078,0
C0003079,0
C0003080,0
C0003081,0
C0003082,0
C0003083,0
C0003084,0
C0003085,0
C0003086,0
C0003087,0
C0003088,0
C0003089,0
C0003090,0
C0003091,0
C0003092,0
C0003093,0
C0003094,0
C0003095,0
C0003096,0
C0003097,0
C0003098,0
C0003099,0
C0003100,0
C0003101,0
C0003102,0
C0003103,0
C0003104,0
C0003105,0
C0003106,0
C0003107,0
C0003108,0
C0003109,0
C0003110,0
C0003111,0
C0003112,0
C0003113,0
C0003114,0
C0003115,0
C0003116,0
C0003117,0
C0003118,0
C0003119,0
C0003120,0
C0003121,0
C0003122,0
C0003123,0
C0003124,0
C0003125,0
C0003126,0
C0003127,0
C0003128,0
C0003129,0
C0003130,0
C0003131,0
C0003132,0
C0003133,0
C0003134,0
C0003135,0
C0003136,0
C0003137,0
C0003138,0
C0003139,0
C0003140,0
C0003141,0
C0003142,0
C0003143,0
C0003144,0
C0003145,0
C0003146,0
C0003147,0
C0003148,0
C0003149,0
C0003150,0
C0003151,0
C0003152,0
C0003153,0
C0003154,0
C0003155,0
C0003156,0
C0003157,0
C0003158,0
C0003159,0
C0003160,0
C0003161,0
C0003162,0
C0003163,0
C0003164,0
C0003165,0
C0003166,0
C0003167,0
C0003168,0
C0003169,0
C0003170,0
C0003171,0
C0003172,0
C0003173,0
C0003174,0
C0003175,0
C0003176,0
C0003177,0
C0003178,0
C0003179,0
C0003180,0
C0003181,0
C0003182,0
C0003183,0
C0003184,0
C0003185,0
C0003186,0
C0003187,0
C0003188,0
C0003189,0
C0003190,0
C0003191,0
C0003192,0
C0003193,0
C0003194,0
C0003195,0
C0003196,0
C0003197,0
C0003198,0
C0003199,0
C0003200,0
C0003201,0
C0003202,0
C0003203,0
C0003204,0
C0003205,0
C0003206,0
C0003207,0
C0003208,0
C0003209,0
C0003210,0
C0003211,0
C0003212,0
C0003213,0
C0003214,0
C0003215,0
C0003216,0
C0003217,0
C0003218,0
C0003219,0
C0003220,0
C0003221,0
C0003222,0
C0003223,0
C0003224,0
C0003225,0
C0003226,0
C0003227,0
C0003228,0
C0003229,0
C0003230,0
C0003231,0
C0003232,0
C0003233,0
C0003234,0
C0003235,0
C0003236,0
C0003237,0
C0003238,0
C0003239,0
C0003240,0
C0003241,0
C0003242,0
C0003243,0
C0003244,0
C0003245,0
C0003246,0
C0003247,0
C0003248,0
C0003249,0
C0003250,0
C0003251,0
C0003252,0
C0003253,0
C0003254,0
C0003255,0
C0003256,0
C0003257,0
C0003258,0
C0003259,0
C0003260,0
C0003261,0
C0003262,0
C0003263,0
C0003264,0
C0003265,0
C0003266,0
C0003267,0
C0003268,0
C0003269,0
C0003270,0
C0003271,0
C0003272,0
C0003273,0
C0003274,0
C0003275,0
C0003276,0
C0003277,0
C0003278,0
C0003279,0
C0003280,0
C0003281,0
C0003282,0
C0003283,0
C0003284,0
C0003285,0
C0003286,0
C0003287,0
C0003288,0
C0003289,0
C0003290,0
C0003291,0
C0003292,0
C0003293,0
C0003294,0
C0003295,0
C0003296,0
C0003297,0
C0003298,0
C0003299,0
C0003300,0
C0003301,0
C0003302,0
C0003303,0
C0003304,0
C0003305,0
C0003306,0
C0003307,0
C0003308,0
C0003309,0
C0003310,0
C0003311,0
C0003312,0
C0003313,0
C0003314,0
C0003315,0
C0003316,0
C0003317,0
C0003318,0
C0003319,0
C0003320,0
C0003321,0
C0003322,0
C0003323,0
C0003324,0
C0003325,0
C0003326,0
C0003327,0
C0003328,0
C0003329,0
C0003330,0
C0003331,0
C0003332,0
C0003333,0
C0003334,0
C0003335,0
C0003336,0
C0003337,0
C0003338,0
C0003339,0
C0003340,0
C0003341,0
C0003342,0
C0003343,0
C0003344,0
C0003345,0
C0003346,0
C0003347,0
C0003348,0
C0003349,0
C0003350,0
C0003351,0
C0003352,0
C0003353,0
C0003354,0
C0003355,0
C0003356,0
C0003357,0
C0003358,0
C0003359,0
C0003360,0
C0003361,0
C0003362,0
C0003363,0
C0003364,0
C0003365,0
C0003366,0
C0003367,0
C0003368,0
C0003369,0
C0003370,0
C0003371,0
C0003372,0
C0003373,0
C0003374,0
C0003375,0
C0003376,0
C0003377,0
C0003378,0
C0003379,0
C0003380,0
C0003381,0
C0003382,0
C0003383,0
C0003384,0
C0003385,0
C0003386,0
C0003387,0
C0003388,0
C0003389,0
C0003390,0
C0003391,0
C0003392,0
C0003393,0
C0003394,0
C0003395,0
C0003396,0
C0003397,0
C0003398,0
C0003399,0
C0003400,0
C0003401,0
C0003402,0
C0003403,0
C0003404,0
C0003405,0
C0003406,0
C0003407,0
C0003408,0
C0003409,0
C0003410,0
C0003411,0
C0003412,0
C0003413,0
C0003414,0
C0003415,0
C0003416,0
C0003417,0
C0003418,0
C0003419,0
C0003420,0
C0003421,0
C0003422,0
C0003423,0
C0003424,0
C0003425,0
C0003426,0
C0003427,0
C0003428,0
C0003429,0
C0003430,0
C0003431,0
C0003432,0
C0003433,0
C0003434,0
C0003435,0
C0003436,0
C0003437,0
C0003438,0
C0003439,0
C0003440,0
C0003441,0
C0003442,0
C0003443,0
C0003444,0
C0003445,0
C0003446,0
C0003447,0
C0003448,0
C0003449,0
C0003450,0
C0003451,0
C0003452,0
C0003453,0
C0003454,0
C0003455,0
C0003456,0
C0003457,0
C0003458,0
C0003459,0
C0003460,0
C0003461,0
C0003462,0
C0003463,0
C0003464,0
C0003465,0
C0003466,0
C0003467,0
C0003468,0
C0003469,0
C0003470,0
C0003471,0
C0003472,0
C0003473,0
C0003474,0
C0003475,0
C0003476,0
C0003477,0
C0003478,0
C0003479,0
C0003480,0
C0003481,0
C0003482,0
C0003483,0
C0003484,0
C0003485,0
C0003486,0
C0003487,0
C0003488,0
C0003489,0
C0003490,0
C0003491,0
C0003492,0
C0003493,0
C0003494,0
C0003495,0
C0003496,0
C0003497,0
C0003498,0
C0003499,0
C0003500,0
C0003501,0
C0003502,0
C0003503,0
C0003504,0
C0003505,0
C0003506,0
C0003507,0
C0003508,0
C0003509,0
C0003510,0
C0003511,0
C0003512,0
C0003513,0
C0003514,0
C0003515,0
C0003516,0
C0003517,0
C0003518,0
C0003519,0
C0003520,0
C0003521,0
C0003522,0
C0003523,0
C0003524,0
C0003525,0
C0003526,0
C0003527,0
C0003528,0
C0003529,0
C0003530,0
C0003531,0
C0003532,0
C0003533,0
C0003534,0
C0003535,0
C0003536,0
C0003537,0
C0003538,0
C0003539,0
C0003540,0
C0003541,0
C0003542,0
C0003543,0
C0003544,0
C0003545,0
C0003546,0
C0003547,0
C0003548,0
C0003549,0
C0003550,0
C0003551,0
C0003552,0
C0003553,0
C0003554,0
C0003555,0
C0003556,0
C0003557,0
C0003558,0
C0003559,0
C0003560,0
C0003561,0
C0003562,0
C0003563,0
C0003564,0
C0003565,0
C0003566,0
C0003567,0
C0003568,0
C0003569,0
C0003570,0
C0003571,0
C0003572,0
C0003573,0
C0003574,0
C0003575,0
C0003576,0
C0003577,0
C0003578,0
C0003579,0
C0003580,0
C0003581,0
C0003582,0
C0003583,0
C0003584,0
C0003585,0
C0003586,0
C0003587,0
C0003588,0
C0003589,0
C0003590,0
C0003591,0
C0003592,0
C0003593,0
C0003594,0
C0003595,0
C0003596,0
C0003597,0
C0003598,0
C0003599,0
C0003600,0
C0003601,0
C0003602,0
C0003603,0
C0003604,0
C0003605,0
C0003606,0
C0003607,0
C0003608,0
C0003609,0
C0003610,0
C0003611,0
C0003612,0
C0003613,0
C0003614,0
C0003615,0
C0003616,0
C0003617,0
C0003618,0
C0003619,0
C0003620,0
C0003621,0
C0003622,0
C0003623,0
C0003624,0
C0003625,0
C0003626,0
C0003627,0
C0003628,0
C0003629,0
C0003630,0
C0003631,0
C0003632,0
C0003633,0
C0003634,0
C0003635,0
C0003636,0
C0003637,0
C0003638,0
C0003639,0
C0003640,0
C0003641,0
C0003642,0
C0003643,0
C0003644,0
C0003645,0
C0003646,0
C0003647,0
C0003648,0
C0003649,0
C0003650,0
C0003651,0
C0003652,0
C0003653,0
C0003654,0
C0003655,0
C0003656,0
C0003657,0
C0003658,0
C0003659,0
C0003660,0
C0003661,0
C0003662,0
C0003663,0
C0003664,0
C0003665,0
C0003666,0
C0003667,0
C0003668,0
C0003669,0
C0003670,0
C0003671,0
C0003672,0
C0003673,0
C0003674,0
C0003675,0
C0003676,0
C0003677,0
C0003678,0
C0003679,0
C0003680,0
C0003681,0
C0003682,0
C0003683,0
C0003684,0
C0003685,0
C0003686,0
C0003687,0
C0003688,0
C0003689,0
C0003690,0
C0003691,0
C0003692,0
C0003693,0
C0003694,0
C0003695,0
C0003696,0
C0003697,0
C0003698,0
C0003699,0
C0003700,0
C0003701,0
C0003702,0
C0003703,0
C0003704,0
C0003705,0
C0003706,0
C0003707,0
C0003708,0
C0003709,0
C0003710,0
C0003711,0
C0003712,0
C0003713,0
C0003714,0
C0003715,0
C0003716,0
C0003717,0
C0003718,0
C0003719,0
C0003720,0
C0003721,0
C0003722,0
C0003723,0
C0003724,0
C0003725,0
C0003726,0
C0003727,0
C0003728,0
C0003729,0
C0003730,0
C0003731,0
C0003732,0
C0003733,0
C0003734,0
C0003735,0
C0003736,0
C0003737,0
C0003738,0
C0003739,0
C0003740,0
C0003741,0
C0003742,0
C0003743,0
C0003744,0
C0003745,0
C0003746,0
C0003747,0
C0003748,0
C0003749,0
C0003750,0
C0003751,0
C0003752,0
C0003753,0
C0003754,0
C0003755,0
C0003756,0
C0003757,0
C0003758,0
C0003759,0
C0003760,0
C0003761,0
C0003762,0
C0003763,0
C0003764,0
C0003765,0
C0003766,0
C0003767,0
C0003768,0
C0003769,0
C0003770,0
C0003771,0
C0003772,0
C0003773,0
C0003774,0
C0003775,0
C0003776,0
C0003777,0
C0003778,0
C0003779,0
C0003780,0
C0003781,0
C0003782,0
C0003783,0
C0003784,0
C0003785,0
C0003786,0
C0003787,0
C0003788,0
C0003789,0
C0003790,0
C0003791,0
C0003792,0
C0003793,0
C0003794,0
C0003795,0
C0003796,0
C0003797,0
C0003798,0
C0003799,0
C0003800,0
C0003801,0
C0003802,0
C0003803,0
C0003804,0
C0003805,0
C0003806,0
C0003807,0
C0003808,0
C0003809,0
C0003810,0
C0003811,0
C0003812,0
C0003813,0
C0003814,0
C0003815,0
C0003816,0
C0003817,0
C0003818,0
C0003819,0
C0003820,0
C0003821,0
C0003822,0
C0003823,0
C0003824,0
C0003825,0
C0003826,0
C0003827,0
C0003828,0
C0003829,0
C0003830,0
C0003831,0
C0003832,0
C0003833,0
C0003834,0
C0003835,0
C0003836,0
C0003837,0
C0003838,0
C0003839,0
C0003840,0
C0003841,0
C0003842,0
C0003843,0
C0003844,0
C0003845,0
C0003846,0
C0003847,0
C0003848,0
C0003849,0
C0003850,0
C0003851,0
C0003852,0
C0003853,0
C0003854,0
C0003855,0
C0003856,0
C0003857,0
C0003858,0
C0003859,0
C0003860,0
C0003861,0
C0003862,0
C0003863,0
C0003864,0
C0003865,0
C0003866,0
C0003867,0
C0003868,0
C0003869,0
C0003870,0
C0003871,0
C0003872,0
C0003873,0
C0003874,0
C0003875,0
C0003876,0
C0003877,0
C0003878,0
C0003879,0
C0003880,0
C0003881,0
C0003882,0
C0003883,0
C0003884,0
C0003885,0
C0003886,0
C0003887,0
C0003888,0
C0003889,0
C0003890,0
C0003891,0
C0003892,0
C0003893,0
C0003894,0
C0003895,0
C0003896,0
C0003897,0
C0003898,0
C0003899,0
C0003900,0
C0003901,0
C0003902,0
C0003903,0
C0003904,0
C0003905,0
C0003906,0
C0003907,0
C0003908,0
C0003909,0
C0003910,0
C0003911,0
C0003912,0
C0003913,0
C0003914,0
C0003915,0
C0003916,0
C0003917,0
C0003918,0
C0003919,0
C0003920,0
C0003921,0
C0003922,0
C0003923,0
C0003924,0
C0003925,0
C0003926,0
C0003927,0
C0003928,0
C0003929,0
C0003930,0
C0003931,0
C0003932,0
C0003933,0
C0003934,0
C0003935,0
C0003936,0
C0003937,0
C0003938,0
C0003939,0
C0003940,0
C0003941,0
C0003942,0
C0003943,0
C0003944,0
C0003945,0
C0003946,0
C0003947,0
C0003948,0
C0003949,0
C0003950,0
C0003951,0
C0003952,0
C0003953,0
C0003954,0
C0003955,0
C0003956,0
C0003957,0
C0003958,0
C0003959,0
C0003960,0
C0003961,0
C0003962,0
C0003963,0
C0003964,0
C0003965,0
C0003966,0
C0003967,0
C0003968,0
C0003969,0
C0003970,0
C0003971,0
C0003972,0
C0003973,0
C0003974,0
C0003975,0
C0003976,0
C0003977,0
C0003978,0
C0003979,0
C0003980,0
C0003981,0
C0003982,0
C0003983,0
C0003984,0
C0003985,0
C0003986,0
C0003987,0
C0003988,0
C0003989,0
C0003990,0
C0003991,0
C0003992,0
C0003993,0
C0003994,0
C0003995,0
C0003996,0
C0003997,0
